JunctionID	SJ.Chr	SJ.Start	SJ.Stop	SJ.Strand	Gene	SRR924570.M.proventriculus	SRR924573.F.proventriculus	SRR924582.M.spleen	SRR924585.F.spleen	SRR924202.M.adrenal_gland	SRR924485.M.adipose	SRR924539.F.adipose	SRR924540.M.cerebellum	SRR924541.F.cerebellum	SRR924542.M.cerebrum	SRR924546.F.cerebrum	SRR924547.M.testes	SRR924548.F.ovary	SRR924549.M.heart	SRR924550.F.heart	SRR924551.M.hypothalamus	SRR924552.F.hypothalamus	SRR924553.M.kidney	SRR924554.F.kidney	SRR924555.M.liver	SRR924556.F.liver	SRR924557.M.lung	SRR924558.F.lung	SRR924559.M.breast_muscle	SRR924561.F.breast_muscle	SRR924564.M.sciatic nerve	SRR924567.F.sciatic nerve
Contig3_013	Contig3	45778	46409	+	RJF.Contig3.LOC08.ZNFY4a	(0 u : 6 m)	(0 u : 7 m)	(0 u : 12 m)	(0 u : 14 m)	(1 u : 77 m)	(0 u : 22 m)	(0 u : 30 m)	(2 u : 67 m)	(1 u : 81 m)	(0 u : 25 m)	(1 u : 48 m)	(0 u : 2 m)	(0 u : 7 m)	(0 u : 16 m)	(0 u : 15 m)	(3 u : 80 m)	(2 u : 102 m)	(0 u : 9 m)	(2 u : 154 m)	(0 u : 9 m)	(0 u : 4 m)	(0 u : 22 m)	(0 u : 19 m)	(0 u : 6 m)	(0 u : 12 m)	(0 u : 129 m)	(0 u : 22 m)
Contig3_049	Contig3	102032	102126	-	RJF.Contig3.LOC16.MHCY38j	(1 u : 0 m)	(1 u : 0 m)	(29 u : 0 m)	(10 u : 0 m)	(140 u : 0 m)	(4 u : 0 m)	(11 u : 0 m)	(11 u : 0 m)	(15 u : 0 m)	(7 u : 0 m)	(10 u : 0 m)	(No Support?)	(5 u : 0 m)	(7 u : 0 m)	(35 u : 0 m)	(24 u : 0 m)	(19 u : 0 m)	(4 u : 0 m)	(443 u : 0 m)	(7 u : 0 m)	(7 u : 0 m)	(18 u : 0 m)	(28 u : 0 m)	(4 u : 0 m)	(2 u : 0 m)	(278 u : 0 m)	(62 u : 0 m)
Contig3_024	Contig3	61815	61935	-	RJF.Contig3.LOC10.MHCY35k	(0 u : 4 m)	(0 u : 8 m)	(18 u : 132 m)	(18 u : 80 m)	(38 u : 78 m)	(9 u : 56 m)	(5 u : 61 m)	(56 u : 52 m)	(24 u : 24 m)	(13 u : 17 m)	(14 u : 12 m)	(0 u : 7 m)	(2 u : 10 m)	(13 u : 18 m)	(9 u : 30 m)	(28 u : 24 m)	(31 u : 38 m)	(10 u : 20 m)	(189 u : 247 m)	(2 u : 2 m)	(2 u : 17 m)	(0 u : 15 m)	(8 u : 61 m)	(10 u : 15 m)	(7 u : 23 m)	(39 u : 68 m)	(21 u : 37 m)
Contig3_056	Contig3	131065	131159	-	RJF.Contig3.LOC21.MHCY40l	(1 u : 0 m)	(0 u : 7 m)	(4 u : 560 m)	(4 u : 425 m)	(1 u : 191 m)	(5 u : 146 m)	(3 u : 210 m)	(3 u : 99 m)	(1 u : 36 m)	(0 u : 12 m)	(0 u : 25 m)	(0 u : 2 m)	(0 u : 24 m)	(2 u : 32 m)	(1 u : 78 m)	(0 u : 55 m)	(1 u : 30 m)	(0 u : 54 m)	(4 u : 401 m)	(0 u : 21 m)	(0 u : 18 m)	(3 u : 94 m)	(3 u : 318 m)	(1 u : 20 m)	(0 u : 49 m)	(0 u : 237 m)	(0 u : 39 m)
Contig3_052	Contig3	111143	111268	+	RJF.Contig3.LOC18.MHCY39r	(No Support?)	(1 u : 0 m)	(53 u : 0 m)	(29 u : 0 m)	(104 u : 0 m)	(9 u : 0 m)	(15 u : 0 m)	(9 u : 0 m)	(6 u : 0 m)	(6 u : 0 m)	(2 u : 0 m)	(No Support?)	(1 u : 0 m)	(44 u : 0 m)	(65 u : 0 m)	(15 u : 0 m)	(6 u : 0 m)	(5 u : 0 m)	(174 u : 0 m)	(12 u : 0 m)	(6 u : 0 m)	(37 u : 0 m)	(32 u : 0 m)	(9 u : 0 m)	(7 u : 0 m)	(380 u : 0 m)	(45 u : 0 m)
Contig3_051	Contig3	101635	101807	-	RJF.Contig3.LOC16.MHCY38j	(2 u : 0 m)	(7 u : 0 m)	(51 u : 0 m)	(29 u : 0 m)	(184 u : 0 m)	(11 u : 0 m)	(32 u : 0 m)	(16 u : 0 m)	(17 u : 0 m)	(6 u : 0 m)	(9 u : 0 m)	(1 u : 0 m)	(3 u : 0 m)	(27 u : 0 m)	(56 u : 0 m)	(24 u : 0 m)	(26 u : 0 m)	(8 u : 0 m)	(597 u : 1 m)	(14 u : 0 m)	(5 u : 0 m)	(36 u : 0 m)	(35 u : 0 m)	(2 u : 0 m)	(9 u : 0 m)	(391 u : 0 m)	(66 u : 0 m)
Contig3_043	Contig3	89633	89789	+	RJF.Contig3.LOC14.MHCY37c	(62 u : 0 m)	(132 u : 0 m)	(710 u : 0 m)	(455 u : 0 m)	(1806 u : 0 m)	(464 u : 0 m)	(878 u : 0 m)	(104 u : 0 m)	(72 u : 0 m)	(32 u : 0 m)	(59 u : 0 m)	(21 u : 0 m)	(70 u : 0 m)	(397 u : 0 m)	(487 u : 0 m)	(120 u : 0 m)	(70 u : 0 m)	(356 u : 0 m)	(11439 u : 2 m)	(767 u : 0 m)	(481 u : 0 m)	(856 u : 0 m)	(661 u : 0 m)	(45 u : 0 m)	(78 u : 0 m)	(2261 u : 0 m)	(1224 u : 0 m)
Contig3_007	Contig3	7522	7679	+	RJF.Contig3.LOC02.MHCY34b	(2 u : 2 m)	(17 u : 4 m)	(150 u : 95 m)	(108 u : 48 m)	(188 u : 110 m)	(174 u : 39 m)	(268 u : 88 m)	(34 u : 19 m)	(38 u : 9 m)	(14 u : 1 m)	(18 u : 4 m)	(0 u : 1 m)	(21 u : 1 m)	(47 u : 23 m)	(116 u : 31 m)	(35 u : 19 m)	(26 u : 10 m)	(102 u : 13 m)	(812 u : 345 m)	(55 u : 16 m)	(48 u : 13 m)	(122 u : 44 m)	(220 u : 68 m)	(136 u : 22 m)	(178 u : 16 m)	(270 u : 165 m)	(71 u : 27 m)
Contig3_057	Contig3	130709	130791	-	RJF.Contig3.LOC21.MHCY40l	(0 u : 2 m)	(1 u : 3 m)	(34 u : 27 m)	(14 u : 11 m)	(48 u : 90 m)	(7 u : 5 m)	(17 u : 13 m)	(32 u : 42 m)	(15 u : 14 m)	(7 u : 5 m)	(4 u : 2 m)	(1 u : 0 m)	(3 u : 0 m)	(8 u : 6 m)	(14 u : 6 m)	(18 u : 19 m)	(9 u : 17 m)	(2 u : 3 m)	(119 u : 145 m)	(5 u : 0 m)	(0 u : 1 m)	(11 u : 10 m)	(8 u : 12 m)	(4 u : 4 m)	(8 u : 4 m)	(61 u : 107 m)	(19 u : 22 m)
Contig3_002	Contig3	5919	6044	+	RJF.Contig3.LOC02.MHCY34b	(5 u : 0 m)	(14 u : 0 m)	(140 u : 0 m)	(116 u : 0 m)	(289 u : 0 m)	(148 u : 0 m)	(225 u : 0 m)	(68 u : 0 m)	(50 u : 0 m)	(13 u : 0 m)	(24 u : 0 m)	(No Support?)	(3 u : 0 m)	(60 u : 0 m)	(140 u : 0 m)	(48 u : 0 m)	(41 u : 0 m)	(88 u : 0 m)	(667 u : 1 m)	(93 u : 1 m)	(30 u : 0 m)	(73 u : 0 m)	(117 u : 0 m)	(162 u : 0 m)	(166 u : 1 m)	(389 u : 1 m)	(116 u : 0 m)
Contig3_041	Contig3	89303	89383	+	RJF.Contig3.LOC14.MHCY37c	(57 u : 0 m)	(131 u : 1 m)	(518 u : 0 m)	(362 u : 0 m)	(1420 u : 0 m)	(360 u : 0 m)	(714 u : 0 m)	(75 u : 0 m)	(86 u : 0 m)	(24 u : 0 m)	(40 u : 0 m)	(16 u : 0 m)	(117 u : 0 m)	(297 u : 0 m)	(456 u : 0 m)	(111 u : 1 m)	(66 u : 0 m)	(414 u : 0 m)	(8250 u : 1 m)	(583 u : 0 m)	(395 u : 0 m)	(616 u : 0 m)	(602 u : 0 m)	(32 u : 0 m)	(59 u : 0 m)	(2131 u : 1 m)	(1105 u : 0 m)
Contig3_045	Contig3	103459	103584	-	RJF.Contig3.LOC16.MHCY38j	(No Support?)	(No Support?)	(1 u : 2 m)	(1 u : 1 m)	(33 u : 2 m)	(1 u : 0 m)	(0 u : 1 m)	(9 u : 0 m)	(7 u : 0 m)	(5 u : 0 m)	(8 u : 1 m)	(No Support?)	(No Support?)	(1 u : 1 m)	(23 u : 5 m)	(12 u : 1 m)	(6 u : 3 m)	(3 u : 0 m)	(78 u : 2 m)	(7 u : 1 m)	(No Support?)	(1 u : 0 m)	(3 u : 2 m)	(2 u : 0 m)	(No Support?)	(63 u : 12 m)	(27 u : 1 m)
Contig3_030	Contig3	66796	67060	+	RJF.Contig3.LOC11.YLEC34h	(No Support?)	(No Support?)	(3 u : 6 m)	(0 u : 1 m)	(6 u : 4 m)	(0 u : 3 m)	(0 u : 2 m)	(1 u : 0 m)	(1 u : 0 m)	(No Support?)	(No Support?)	(No Support?)	(4 u : 2 m)	(4 u : 0 m)	(2 u : 0 m)	(No Support?)	(No Support?)	(No Support?)	(2 u : 11 m)	(No Support?)	(No Support?)	(0 u : 3 m)	(No Support?)	(2 u : 0 m)	(4 u : 0 m)	(54 u : 6 m)	(4 u : 2 m)
Contig3_005	Contig3	7195	7274	+	RJF.Contig3.LOC02.MHCY34b	(No Support?)	(7 u : 0 m)	(50 u : 0 m)	(44 u : 1 m)	(252 u : 3 m)	(66 u : 0 m)	(97 u : 1 m)	(48 u : 0 m)	(68 u : 0 m)	(13 u : 0 m)	(22 u : 0 m)	(1 u : 0 m)	(4 u : 0 m)	(25 u : 0 m)	(69 u : 2 m)	(46 u : 0 m)	(31 u : 0 m)	(27 u : 0 m)	(1051 u : 6 m)	(41 u : 0 m)	(12 u : 1 m)	(23 u : 0 m)	(61 u : 0 m)	(87 u : 1 m)	(57 u : 0 m)	(391 u : 2 m)	(102 u : 0 m)
Contig3_016	Contig3	53403	53509	-	RJF.Contig3.LOC09.MHCY2B7c	(No Support?)	(0 u : 2 m)	(No Support?)	(0 u : 2 m)	(0 u : 58 m)	(0 u : 4 m)	(0 u : 9 m)	(No Support?)	(No Support?)	(No Support?)	(No Support?)	(No Support?)	(No Support?)	(0 u : 5 m)	(0 u : 7 m)	(No Support?)	(No Support?)	(0 u : 1 m)	(1 u : 19 m)	(No Support?)	(0 u : 1 m)	(0 u : 3 m)	(0 u : 8 m)	(0 u : 1 m)	(No Support?)	(1 u : 4 m)	(0 u : 3 m)
Contig3_033	Contig3	76405	76649	+	RJF.Contig3.LOC13.MHCY36w	(1 u : 0 m)	(6 u : 0 m)	(208 u : 1 m)	(123 u : 0 m)	(59 u : 0 m)	(55 u : 0 m)	(68 u : 0 m)	(23 u : 0 m)	(6 u : 1 m)	(5 u : 0 m)	(1 u : 0 m)	(2 u : 0 m)	(11 u : 0 m)	(40 u : 0 m)	(68 u : 0 m)	(4 u : 0 m)	(6 u : 0 m)	(15 u : 0 m)	(145 u : 1 m)	(17 u : 0 m)	(10 u : 1 m)	(73 u : 0 m)	(131 u : 1 m)	(3 u : 0 m)	(3 u : 0 m)	(150 u : 0 m)	(14 u : 0 m)
Contig3_059	Contig3	130291	130452	-	RJF.Contig3.LOC21.MHCY40l	(0 u : 5 m)	(1 u : 13 m)	(11 u : 242 m)	(10 u : 151 m)	(18 u : 187 m)	(1 u : 96 m)	(1 u : 100 m)	(13 u : 116 m)	(12 u : 55 m)	(1 u : 29 m)	(1 u : 24 m)	(0 u : 6 m)	(1 u : 12 m)	(0 u : 35 m)	(7 u : 67 m)	(8 u : 56 m)	(12 u : 59 m)	(3 u : 33 m)	(45 u : 518 m)	(0 u : 13 m)	(0 u : 31 m)	(4 u : 40 m)	(13 u : 101 m)	(0 u : 24 m)	(4 u : 48 m)	(18 u : 183 m)	(3 u : 61 m)
Contig3_012	Contig3	45474	45650	+	RJF.Contig3.LOC08.ZNFY4a	(4 u : 4 m)	(4 u : 2 m)	(3 u : 10 m)	(1 u : 5 m)	(17 u : 30 m)	(3 u : 6 m)	(9 u : 14 m)	(10 u : 33 m)	(20 u : 28 m)	(14 u : 14 m)	(8 u : 19 m)	(0 u : 1 m)	(1 u : 0 m)	(10 u : 8 m)	(10 u : 18 m)	(28 u : 25 m)	(21 u : 30 m)	(1 u : 2 m)	(33 u : 38 m)	(3 u : 3 m)	(4 u : 1 m)	(12 u : 8 m)	(4 u : 4 m)	(2 u : 1 m)	(2 u : 3 m)	(15 u : 34 m)	(1 u : 7 m)
Contig3_047	Contig3	102582	102676	-	RJF.Contig3.LOC16.MHCY38j	(4 u : 3 m)	(36 u : 6 m)	(849 u : 179 m)	(471 u : 137 m)	(226 u : 35 m)	(297 u : 79 m)	(413 u : 107 m)	(21 u : 5 m)	(20 u : 4 m)	(11 u : 1 m)	(14 u : 0 m)	(1 u : 2 m)	(77 u : 13 m)	(119 u : 12 m)	(256 u : 59 m)	(32 u : 3 m)	(24 u : 1 m)	(113 u : 31 m)	(749 u : 91 m)	(96 u : 19 m)	(81 u : 18 m)	(646 u : 179 m)	(887 u : 233 m)	(17 u : 8 m)	(37 u : 9 m)	(473 u : 97 m)	(86 u : 11 m)
Contig3_008	Contig3	7713	7896	+	RJF.Contig3.LOC02.MHCY34b	(3 u : 2 m)	(16 u : 4 m)	(209 u : 104 m)	(168 u : 63 m)	(187 u : 125 m)	(252 u : 52 m)	(377 u : 91 m)	(27 u : 22 m)	(48 u : 11 m)	(16 u : 7 m)	(18 u : 7 m)	(2 u : 1 m)	(25 u : 1 m)	(56 u : 27 m)	(158 u : 37 m)	(30 u : 18 m)	(32 u : 17 m)	(139 u : 12 m)	(840 u : 376 m)	(68 u : 17 m)	(57 u : 14 m)	(184 u : 41 m)	(279 u : 80 m)	(169 u : 23 m)	(210 u : 22 m)	(271 u : 218 m)	(70 u : 40 m)
Contig3_035	Contig3	77294	77373	+	RJF.Contig3.LOC13.MHCY36w	(No Support?)	(4 u : 0 m)	(46 u : 0 m)	(24 u : 0 m)	(65 u : 0 m)	(12 u : 0 m)	(21 u : 0 m)	(29 u : 0 m)	(6 u : 0 m)	(7 u : 0 m)	(4 u : 0 m)	(No Support?)	(6 u : 0 m)	(15 u : 0 m)	(20 u : 0 m)	(8 u : 0 m)	(2 u : 0 m)	(3 u : 0 m)	(151 u : 0 m)	(5 u : 0 m)	(4 u : 0 m)	(12 u : 0 m)	(25 u : 0 m)	(3 u : 0 m)	(2 u : 0 m)	(117 u : 0 m)	(26 u : 0 m)
Contig3_048	Contig3	102229	102308	-	RJF.Contig3.LOC16.MHCY38j	(No Support?)	(6 u : 0 m)	(54 u : 0 m)	(30 u : 0 m)	(160 u : 0 m)	(19 u : 0 m)	(43 u : 0 m)	(18 u : 0 m)	(18 u : 0 m)	(4 u : 0 m)	(7 u : 0 m)	(2 u : 0 m)	(11 u : 0 m)	(30 u : 0 m)	(50 u : 0 m)	(30 u : 0 m)	(20 u : 0 m)	(8 u : 0 m)	(470 u : 0 m)	(15 u : 0 m)	(10 u : 0 m)	(32 u : 0 m)	(52 u : 0 m)	(5 u : 0 m)	(2 u : 0 m)	(335 u : 0 m)	(53 u : 0 m)
Contig3_014	Contig3	46509	46613	+	RJF.Contig3.LOC08.ZNFY4a	(0 u : 17 m)	(0 u : 22 m)	(0 u : 28 m)	(0 u : 11 m)	(3 u : 116 m)	(0 u : 29 m)	(0 u : 42 m)	(0 u : 62 m)	(2 u : 71 m)	(0 u : 22 m)	(1 u : 34 m)	(0 u : 2 m)	(0 u : 10 m)	(0 u : 30 m)	(0 u : 40 m)	(2 u : 80 m)	(3 u : 79 m)	(0 u : 12 m)	(6 u : 178 m)	(0 u : 25 m)	(0 u : 14 m)	(0 u : 31 m)	(0 u : 38 m)	(0 u : 54 m)	(1 u : 91 m)	(0 u : 155 m)	(1 u : 17 m)
Contig3_039	Contig3	88414	88658	+	RJF.Contig3.LOC14.MHCY37c	(91 u : 0 m)	(187 u : 0 m)	(1348 u : 1 m)	(1000 u : 0 m)	(1460 u : 2 m)	(1136 u : 0 m)	(1593 u : 0 m)	(92 u : 0 m)	(110 u : 0 m)	(38 u : 0 m)	(42 u : 0 m)	(19 u : 0 m)	(191 u : 0 m)	(361 u : 0 m)	(647 u : 0 m)	(131 u : 0 m)	(95 u : 0 m)	(971 u : 0 m)	(8449 u : 3 m)	(725 u : 0 m)	(803 u : 0 m)	(1672 u : 0 m)	(2291 u : 1 m)	(76 u : 0 m)	(100 u : 0 m)	(2307 u : 1 m)	(969 u : 1 m)
Contig3_042	Contig3	89486	89599	+	RJF.Contig3.LOC14.MHCY37c	(66 u : 0 m)	(155 u : 0 m)	(754 u : 1 m)	(502 u : 1 m)	(1885 u : 6 m)	(464 u : 1 m)	(1017 u : 0 m)	(108 u : 0 m)	(105 u : 0 m)	(35 u : 0 m)	(64 u : 0 m)	(23 u : 0 m)	(69 u : 0 m)	(437 u : 0 m)	(561 u : 0 m)	(124 u : 0 m)	(82 u : 1 m)	(430 u : 0 m)	(11624 u : 16 m)	(846 u : 2 m)	(502 u : 1 m)	(862 u : 1 m)	(795 u : 1 m)	(41 u : 0 m)	(75 u : 0 m)	(2340 u : 4 m)	(1299 u : 1 m)
Contig3_023	Contig3	62038	62120	-	RJF.Contig3.LOC10.MHCY35k	(No Support?)	(1 u : 0 m)	(18 u : 0 m)	(5 u : 0 m)	(64 u : 0 m)	(9 u : 0 m)	(3 u : 0 m)	(67 u : 0 m)	(26 u : 0 m)	(19 u : 0 m)	(17 u : 0 m)	(1 u : 0 m)	(No Support?)	(10 u : 0 m)	(14 u : 0 m)	(33 u : 0 m)	(33 u : 0 m)	(4 u : 0 m)	(201 u : 1 m)	(6 u : 0 m)	(3 u : 0 m)	(No Support?)	(6 u : 0 m)	(7 u : 0 m)	(12 u : 0 m)	(42 u : 0 m)	(30 u : 0 m)
Contig3_004	Contig3	6827	6921	+	RJF.Contig3.LOC02.MHCY34b	(5 u : 0 m)	(44 u : 1 m)	(433 u : 11 m)	(313 u : 9 m)	(362 u : 17 m)	(587 u : 3 m)	(731 u : 11 m)	(58 u : 1 m)	(73 u : 1 m)	(14 u : 2 m)	(27 u : 0 m)	(2 u : 0 m)	(20 u : 1 m)	(105 u : 1 m)	(222 u : 6 m)	(57 u : 2 m)	(49 u : 1 m)	(206 u : 3 m)	(1464 u : 38 m)	(127 u : 2 m)	(88 u : 0 m)	(327 u : 6 m)	(605 u : 15 m)	(290 u : 0 m)	(315 u : 1 m)	(452 u : 57 m)	(135 u : 5 m)
Contig3_034	Contig3	76926	77020	+	RJF.Contig3.LOC13.MHCY36w	(2 u : 0 m)	(15 u : 0 m)	(765 u : 4 m)	(419 u : 0 m)	(73 u : 0 m)	(122 u : 0 m)	(147 u : 3 m)	(28 u : 0 m)	(5 u : 0 m)	(7 u : 0 m)	(2 u : 0 m)	(4 u : 0 m)	(18 u : 0 m)	(78 u : 0 m)	(86 u : 0 m)	(11 u : 0 m)	(6 u : 0 m)	(65 u : 1 m)	(200 u : 2 m)	(17 u : 0 m)	(33 u : 1 m)	(276 u : 3 m)	(494 u : 1 m)	(3 u : 0 m)	(10 u : 0 m)	(129 u : 0 m)	(31 u : 0 m)
Contig3_053	Contig3	111530	111775	+	RJF.Contig3.LOC18.MHCY39r	(11 u : 0 m)	(31 u : 0 m)	(2030 u : 0 m)	(1312 u : 0 m)	(200 u : 0 m)	(537 u : 0 m)	(397 u : 0 m)	(33 u : 0 m)	(21 u : 0 m)	(7 u : 0 m)	(5 u : 0 m)	(No Support?)	(83 u : 0 m)	(300 u : 0 m)	(385 u : 1 m)	(30 u : 0 m)	(15 u : 0 m)	(306 u : 0 m)	(288 u : 0 m)	(91 u : 0 m)	(134 u : 0 m)	(1650 u : 0 m)	(2619 u : 0 m)	(43 u : 0 m)	(55 u : 0 m)	(752 u : 0 m)	(69 u : 0 m)
Contig3_025	Contig3	61620	61781	-	RJF.Contig3.LOC10.MHCY35k	(1 u : 4 m)	(4 u : 9 m)	(39 u : 154 m)	(22 u : 102 m)	(36 u : 82 m)	(19 u : 72 m)	(16 u : 67 m)	(64 u : 59 m)	(28 u : 34 m)	(10 u : 18 m)	(20 u : 18 m)	(0 u : 6 m)	(3 u : 11 m)	(21 u : 23 m)	(13 u : 37 m)	(31 u : 31 m)	(34 u : 43 m)	(14 u : 26 m)	(202 u : 260 m)	(7 u : 5 m)	(2 u : 20 m)	(6 u : 24 m)	(19 u : 71 m)	(9 u : 14 m)	(9 u : 27 m)	(26 u : 74 m)	(19 u : 33 m)
Contig3_003	Contig3	6306	6550	+	RJF.Contig3.LOC02.MHCY34b	(8 u : 5 m)	(25 u : 39 m)	(475 u : 1858 m)	(350 u : 1388 m)	(224 u : 128 m)	(651 u : 1406 m)	(597 u : 1173 m)	(52 u : 20 m)	(44 u : 25 m)	(12 u : 7 m)	(12 u : 5 m)	(7 u : 7 m)	(36 u : 56 m)	(86 u : 112 m)	(220 u : 331 m)	(48 u : 25 m)	(32 u : 17 m)	(232 u : 360 m)	(730 u : 361 m)	(107 u : 102 m)	(76 u : 144 m)	(435 u : 1010 m)	(774 u : 2301 m)	(256 u : 311 m)	(297 u : 277 m)	(354 u : 254 m)	(78 u : 35 m)
Contig3_044	Contig3	89823	90007	+	RJF.Contig3.LOC14.MHCY37c	(146 u : 1 m)	(258 u : 4 m)	(1560 u : 24 m)	(933 u : 14 m)	(2013 u : 142 m)	(1030 u : 6 m)	(2300 u : 17 m)	(109 u : 11 m)	(94 u : 10 m)	(33 u : 9 m)	(51 u : 6 m)	(18 u : 0 m)	(152 u : 0 m)	(868 u : 26 m)	(1056 u : 39 m)	(154 u : 21 m)	(101 u : 9 m)	(718 u : 1 m)	(13405 u : 191 m)	(1731 u : 5 m)	(1063 u : 5 m)	(2216 u : 75 m)	(1429 u : 39 m)	(84 u : 4 m)	(121 u : 4 m)	(3041 u : 1109 m)	(1433 u : 38 m)
Contig3_032	Contig3	76018	76143	+	RJF.Contig3.LOC13.MHCY36w	(No Support?)	(No Support?)	(9 u : 0 m)	(1 u : 0 m)	(2 u : 0 m)	(2 u : 0 m)	(2 u : 0 m)	(1 u : 0 m)	(No Support?)	(No Support?)	(1 u : 0 m)	(No Support?)	(No Support?)	(1 u : 0 m)	(2 u : 0 m)	(1 u : 0 m)	(No Support?)	(1 u : 0 m)	(10 u : 0 m)	(2 u : 0 m)	(No Support?)	(3 u : 0 m)	(No Support?)	(No Support?)	(No Support?)	(2 u : 0 m)	(No Support?)
Contig3_022	Contig3	62394	62488	-	RJF.Contig3.LOC10.MHCY35k	(2 u : 0 m)	(3 u : 0 m)	(73 u : 0 m)	(62 u : 0 m)	(69 u : 0 m)	(23 u : 0 m)	(30 u : 1 m)	(94 u : 0 m)	(32 u : 0 m)	(17 u : 0 m)	(28 u : 0 m)	(3 u : 0 m)	(8 u : 0 m)	(12 u : 0 m)	(26 u : 0 m)	(42 u : 0 m)	(51 u : 0 m)	(22 u : 0 m)	(274 u : 2 m)	(6 u : 0 m)	(1 u : 0 m)	(22 u : 0 m)	(40 u : 0 m)	(14 u : 0 m)	(28 u : 0 m)	(44 u : 1 m)	(25 u : 0 m)
Contig3_027	Contig3	65881	65973	+	RJF.Contig3.LOC11.YLEC34h	(0 u : 3 m)	(0 u : 28 m)	(3 u : 760 m)	(0 u : 456 m)	(3 u : 70 m)	(2 u : 96 m)	(0 u : 136 m)	(0 u : 16 m)	(0 u : 2 m)	(0 u : 2 m)	(0 u : 2 m)	(0 u : 1 m)	(1 u : 24 m)	(2 u : 12 m)	(0 u : 34 m)	(1 u : 10 m)	(0 u : 7 m)	(0 u : 41 m)	(2 u : 113 m)	(0 u : 26 m)	(2 u : 38 m)	(0 u : 88 m)	(1 u : 151 m)	(0 u : 8 m)	(3 u : 12 m)	(15 u : 136 m)	(1 u : 25 m)
Contig3_054	Contig3	131952	132077	-	RJF.Contig3.LOC21.MHCY40l	(No Support?)	(0 u : 3 m)	(0 u : 48 m)	(0 u : 35 m)	(0 u : 58 m)	(0 u : 13 m)	(0 u : 21 m)	(0 u : 38 m)	(1 u : 17 m)	(0 u : 7 m)	(0 u : 10 m)	(No Support?)	(0 u : 5 m)	(0 u : 13 m)	(0 u : 40 m)	(0 u : 30 m)	(0 u : 23 m)	(0 u : 7 m)	(1 u : 96 m)	(0 u : 12 m)	(0 u : 2 m)	(0 u : 3 m)	(0 u : 16 m)	(0 u : 9 m)	(0 u : 13 m)	(0 u : 63 m)	(0 u : 16 m)
Contig3_058	Contig3	130486	130606	-	RJF.Contig3.LOC21.MHCY40l	(0 u : 5 m)	(0 u : 8 m)	(13 u : 165 m)	(14 u : 96 m)	(57 u : 115 m)	(9 u : 64 m)	(9 u : 67 m)	(33 u : 74 m)	(24 u : 32 m)	(6 u : 22 m)	(3 u : 13 m)	(1 u : 7 m)	(2 u : 10 m)	(2 u : 18 m)	(9 u : 32 m)	(26 u : 35 m)	(8 u : 45 m)	(2 u : 22 m)	(164 u : 329 m)	(3 u : 7 m)	(0 u : 20 m)	(10 u : 20 m)	(11 u : 68 m)	(2 u : 19 m)	(4 u : 28 m)	(52 u : 91 m)	(20 u : 41 m)
Contig3_001	Contig3	216	438	+	RJF.Contig3.LOC01.YLEC30partial	(No Support?)	(0 u : 1 m)	(No Support?)	(No Support?)	(0 u : 2 m)	(No Support?)	(No Support?)	(No Support?)	(0 u : 1 m)	(No Support?)	(No Support?)	(No Support?)	(0 u : 1 m)	(0 u : 1 m)	(0 u : 3 m)	(No Support?)	(0 u : 1 m)	(0 u : 2 m)	(0 u : 4 m)	(No Support?)	(No Support?)	(0 u : 2 m)	(No Support?)	(No Support?)	(No Support?)	(0 u : 43 m)	(0 u : 4 m)
Contig3_029	Contig3	66325	66613	+	RJF.Contig3.LOC11.YLEC34h	(1 u : 0 m)	(No Support?)	(0 u : 10 m)	(0 u : 5 m)	(5 u : 5 m)	(No Support?)	(1 u : 4 m)	(1 u : 0 m)	(1 u : 0 m)	(No Support?)	(No Support?)	(No Support?)	(2 u : 0 m)	(No Support?)	(1 u : 0 m)	(2 u : 2 m)	(2 u : 0 m)	(No Support?)	(1 u : 13 m)	(0 u : 1 m)	(0 u : 2 m)	(2 u : 1 m)	(1 u : 2 m)	(7 u : 0 m)	(2 u : 0 m)	(68 u : 13 m)	(6 u : 3 m)
Contig3_031	Contig3	67168	67390	+	RJF.Contig3.LOC11.YLEC34h	(0 u : 1 m)	(No Support?)	(2 u : 7 m)	(0 u : 6 m)	(4 u : 10 m)	(2 u : 2 m)	(0 u : 12 m)	(1 u : 2 m)	(0 u : 1 m)	(No Support?)	(No Support?)	(No Support?)	(7 u : 1 m)	(1 u : 8 m)	(1 u : 4 m)	(No Support?)	(1 u : 1 m)	(No Support?)	(7 u : 13 m)	(0 u : 2 m)	(0 u : 2 m)	(0 u : 14 m)	(1 u : 24 m)	(2 u : 2 m)	(3 u : 0 m)	(38 u : 48 m)	(7 u : 5 m)
Contig3_036	Contig3	77476	77589	+	RJF.Contig3.LOC13.MHCY36w	(1 u : 0 m)	(6 u : 0 m)	(66 u : 0 m)	(46 u : 0 m)	(41 u : 0 m)	(15 u : 0 m)	(26 u : 0 m)	(21 u : 0 m)	(4 u : 0 m)	(6 u : 0 m)	(3 u : 0 m)	(1 u : 0 m)	(3 u : 0 m)	(22 u : 0 m)	(22 u : 0 m)	(12 u : 0 m)	(2 u : 0 m)	(10 u : 0 m)	(120 u : 0 m)	(3 u : 0 m)	(3 u : 0 m)	(30 u : 0 m)	(40 u : 0 m)	(1 u : 0 m)	(No Support?)	(41 u : 0 m)	(13 u : 0 m)
